level,topType,prop,lv1type,prop1,lv2type,prop2,lv3type
3,https://schema.org/Dataset,https://schema.org/about,https://schema.org/Event,https://schema.org/subjectOf,https://schema.org/Dataset,https://schema.org/about,https://schema.org/Event
3,https://schema.org/Dataset,https://schema.org/about,https://schema.org/Event,https://schema.org/location,https://schema.org/Place,http://www.opengis.net/ont/geosparql#,https://schema.org/GeoShape
3,https://schema.org/Dataset,https://schema.org/about,https://schema.org/Event,https://schema.org/funding,https://schema.org/MonetaryGrant,https://schema.org/funder,https://schema.org/Organization
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/availableChannel,https://schema.org/ServiceChannel,https://schema.org/providesService,https://schema.org/Service
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Service,https://schema.org/funder,https://schema.org/Organization,https://schema.org/parentOrganization,https://schema.org/Organization
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Service,https://schema.org/funder,https://schema.org/Organization,https://schema.org/identifier,https://schema.org/PropertyValue
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Service,https://schema.org/availableChannel,https://schema.org/ServiceChannel,https://schema.org/providesService,https://schema.org/Service
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Service,https://schema.org/availableChannel,https://schema.org/ServiceChannel,https://schema.org/providesService,https://schema.org/OfferCatalog
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Service,https://schema.org/availableChannel,https://schema.org/ServiceChannel,https://schema.org/providesService,https://schema.org/DataCatalog
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/parentOrganization,https://schema.org/Organization,https://schema.org/address,https://schema.org/PostalAddress
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/hasOfferCatalog,https://schema.org/Service,https://schema.org/potentialAction,https://schema.org/SearchAction
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/hasOfferCatalog,https://schema.org/Service,https://schema.org/audience,https://schema.org/Audience
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/hasOfferCatalog,https://schema.org/OfferCatalog,https://schema.org/potentialAction,https://schema.org/SearchAction
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/hasOfferCatalog,https://schema.org/OfferCatalog,https://schema.org/audience,https://schema.org/Audience
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/hasOfferCatalog,https://schema.org/DataCatalog,https://schema.org/potentialAction,https://schema.org/SearchAction
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/hasOfferCatalog,https://schema.org/DataCatalog,https://schema.org/audience,https://schema.org/Audience
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/funder,https://schema.org/Organization,https://schema.org/parentOrganization,https://schema.org/Organization
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/funder,https://schema.org/Organization,https://schema.org/identifier,https://schema.org/PropertyValue
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Service,https://schema.org/hasOfferCatalog,https://schema.org/DataCatalog,https://schema.org/audience,https://schema.org/Audience
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/availableChannel,https://schema.org/ServiceChannel,https://schema.org/providesService,https://schema.org/OfferCatalog
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/ResearchProject,https://schema.org/availableChannel,https://schema.org/ServiceChannel,https://schema.org/providesService,https://schema.org/DataCatalog
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/parentOrganization,https://schema.org/Organization,https://schema.org/address,https://schema.org/PostalAddress
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/hasOfferCatalog,https://schema.org/Service,https://schema.org/potentialAction,https://schema.org/SearchAction
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/hasOfferCatalog,https://schema.org/Service,https://schema.org/audience,https://schema.org/Audience
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/hasOfferCatalog,https://schema.org/OfferCatalog,https://schema.org/potentialAction,https://schema.org/SearchAction
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/hasOfferCatalog,https://schema.org/OfferCatalog,https://schema.org/audience,https://schema.org/Audience
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/hasOfferCatalog,https://schema.org/DataCatalog,https://schema.org/potentialAction,https://schema.org/SearchAction
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/hasOfferCatalog,https://schema.org/DataCatalog,https://schema.org/audience,https://schema.org/Audience
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/funder,https://schema.org/Organization,https://schema.org/parentOrganization,https://schema.org/Organization
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/funder,https://schema.org/Organization,https://schema.org/identifier,https://schema.org/PropertyValue
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/availableChannel,https://schema.org/ServiceChannel,https://schema.org/providesService,https://schema.org/Service
3,https://schema.org/Dataset,https://schema.org/provider,https://schema.org/Organization,https://schema.org/availableChannel,https://schema.org/ServiceChannel,https://schema.org/providesService,https://schema.org/OfferCatalog
